Vraw=  +0.494 mV | Vcorr=  +0.005 mV | G2 (105.0) | Idx: 322
Vraw=  +2.645 mV | Vcorr=  +0.025 mV | G2 (105.0) | Idx: 323
Vraw=  +2.269 mV | Vcorr=  +0.022 mV | G2 (105.0) | Idx: 324
Vraw=  -4.751 mV | Vcorr=  -0.045 mV | G2 (105.0) | Idx: 325
Vraw= -10.772 mV | Vcorr=  -0.103 mV | G2 (105.0) | Idx: 326
Vraw= -11.360 mV | Vcorr=  -0.108 mV | G2 (105.0) | Idx: 327
Vraw= -12.680 mV | Vcorr=  -0.121 mV | G2 (105.0) | Idx: 328
Vraw= -11.640 mV | Vcorr=  -0.111 mV | G2 (105.0) | Idx: 329
Vraw= -17.218 mV | Vcorr=  -0.164 mV | G2 (105.0) | Idx: 330
Vraw= -18.246 mV | Vcorr=  -0.174 mV | G2 (105.0) | Idx: 331
Vraw= -13.737 mV | Vcorr=  -0.131 mV | G2 (105.0) | Idx: 332
Vraw= -16.246 mV | Vcorr=  -0.155 mV | G2 (105.0) | Idx: 333
Vraw= -14.106 mV | Vcorr=  -0.134 mV | G2 (105.0) | Idx: 334
Vraw= -12.161 mV | Vcorr=  -0.116 mV | G2 (105.0) | Idx: 335
Vraw= -16.772 mV | Vcorr=  -0.160 mV | G2 (105.0) | Idx: 336
Vraw= -13.376 mV | Vcorr=  -0.127 mV | G2 (105.0) | Idx: 337
Vraw=  -9.627 mV | Vcorr=  -0.092 mV | G2 (105.0) | Idx: 338
Vraw= -14.702 mV | Vcorr=  -0.140 mV | G2 (105.0) | Idx: 339
Vraw= -16.070 mV | Vcorr=  -0.153 mV | G2 (105.0) | Idx: 340
Vraw=  -9.341 mV | Vcorr=  -0.089 mV | G2 (105.0) | Idx: 341
Vraw=  -6.568 mV | Vcorr=  -0.063 mV | G2 (105.0) | Idx: 342
Vraw=  -9.067 mV | Vcorr=  -0.086 mV | G2 (105.0) | Idx: 343
Vraw=  +1.860 mV | Vcorr=  +0.018 mV | G2 (105.0) | Idx: 344
Vraw=  +0.726 mV | Vcorr=  +0.007 mV | G2 (105.0) | Idx: 345
Vraw=  -7.309 mV | Vcorr=  -0.070 mV | G2 (105.0) | Idx: 346
Vraw=  -4.173 mV | Vcorr=  -0.040 mV | G2 (105.0) | Idx: 347
Vraw=  -7.172 mV | Vcorr=  -0.068 mV | G2 (105.0) | Idx: 348
Vraw= -16.639 mV | Vcorr=  -0.158 mV | G2 (105.0) | Idx: 349
Vraw= -21.779 mV | Vcorr=  -0.207 mV | G2 (105.0) | Idx: 350
Vraw=  -1.628 mV | Vcorr=  -0.016 mV | G2 (105.0) | Idx: 351
Vraw=  -7.526 mV | Vcorr=  -0.072 mV | G2 (105.0) | Idx: 352
Vraw=  -4.082 mV | Vcorr=  -0.039 mV | G2 (105.0) | Idx: 353
Vraw=  -4.058 mV | Vcorr=  -0.039 mV | G2 (105.0) | Idx: 354
Vraw= -26.383 mV | Vcorr=  -0.251 mV | G2 (105.0) | Idx: 355
Vraw= -21.743 mV | Vcorr=  -0.207 mV | G2 (105.0) | Idx: 356
Vraw= -28.752 mV | Vcorr=  -0.274 mV | G2 (105.0) | Idx: 357
Vraw= -31.846 mV | Vcorr=  -0.303 mV | G2 (105.0) | Idx: 358
Vraw= -22.711 mV | Vcorr=  -0.216 mV | G2 (105.0) | Idx: 359
Vraw= -21.118 mV | Vcorr=  -0.201 mV | G2 (105.0) | Idx: 360
Vraw= -21.571 mV | Vcorr=  -0.205 mV | G2 (105.0) | Idx: 361
Vraw= -23.930 mV | Vcorr=  -0.228 mV | G2 (105.0) | Idx: 362
Vraw= -26.919 mV | Vcorr=  -0.256 mV | G2 (105.0) | Idx: 363
Vraw= -35.665 mV | Vcorr=  -0.340 mV | G2 (105.0) | Idx: 364
Vraw= -31.733 mV | Vcorr=  -0.302 mV | G2 (105.0) | Idx: 365
Vraw= -36.051 mV | Vcorr=  -0.343 mV | G2 (105.0) | Idx: 366
Vraw= -27.915 mV | Vcorr=  -0.266 mV | G2 (105.0) | Idx: 367
Vraw= -34.347 mV | Vcorr=  -0.327 mV | G2 (105.0) | Idx: 368
Vraw= -35.291 mV | Vcorr=  -0.336 mV | G2 (105.0) | Idx: 369
Vraw= -28.189 mV | Vcorr=  -0.268 mV | G2 (105.0) | Idx: 370
Vraw= -28.517 mV | Vcorr=  -0.272 mV | G2 (105.0) | Idx: 371
Vraw= -27.507 mV | Vcorr=  -0.262 mV | G2 (105.0) | Idx: 372
Vraw= -32.778 mV | Vcorr=  -0.312 mV | G2 (105.0) | Idx: 373
Vraw= -31.997 mV | Vcorr=  -0.305 mV | G2 (105.0) | Idx: 374
Vraw= -20.707 mV | Vcorr=  -0.197 mV | G2 (105.0) | Idx: 375
Vraw= -27.601 mV | Vcorr=  -0.263 mV | G2 (105.0) | Idx: 376
Vraw= -22.232 mV | Vcorr=  -0.212 mV | G2 (105.0) | Idx: 377
Vraw= -22.249 mV | Vcorr=  -0.212 mV | G2 (105.0) | Idx: 378
Vraw= -23.445 mV | Vcorr=  -0.223 mV | G2 (105.0) | Idx: 379
Vraw= -20.634 mV | Vcorr=  -0.197 mV | G2 (105.0) | Idx: 380
Vraw= -22.623 mV | Vcorr=  -0.215 mV | G2 (105.0) | Idx: 381
Vraw= -30.609 mV | Vcorr=  -0.292 mV | G2 (105.0) | Idx: 382
Vraw= -32.770 mV | Vcorr=  -0.312 mV | G2 (105.0) | Idx: 383
Vraw= -29.731 mV | Vcorr=  -0.283 mV | G2 (105.0) | Idx: 384
Vraw= -27.645 mV | Vcorr=  -0.263 mV | G2 (105.0) | Idx: 385
Vraw= -35.153 mV | Vcorr=  -0.335 mV | G2 (105.0) | Idx: 386
Vraw= -37.884 mV | Vcorr=  -0.361 mV | G2 (105.0) | Idx: 387
Vraw= -33.763 mV | Vcorr=  -0.322 mV | G2 (105.0) | Idx: 388
Vraw= -35.681 mV | Vcorr=  -0.340 mV | G2 (105.0) | Idx: 389
Vraw= -36.405 mV | Vcorr=  -0.347 mV | G2 (105.0) | Idx: 390
Vraw= -36.426 mV | Vcorr=  -0.347 mV | G2 (105.0) | Idx: 391
Vraw= -31.280 mV | Vcorr=  -0.298 mV | G2 (105.0) | Idx: 392
Vraw= -34.419 mV | Vcorr=  -0.328 mV | G2 (105.0) | Idx: 393
Vraw= -39.411 mV | Vcorr=  -0.375 mV | G2 (105.0) | Idx: 394
Vraw= -33.384 mV | Vcorr=  -0.318 mV | G2 (105.0) | Idx: 395
Vraw= -35.556 mV | Vcorr=  -0.339 mV | G2 (105.0) | Idx: 396
Vraw= -40.289 mV | Vcorr=  -0.384 mV | G2 (105.0) | Idx: 397
Vraw= -36.226 mV | Vcorr=  -0.345 mV | G2 (105.0) | Idx: 398
Vraw= -35.478 mV | Vcorr=  -0.338 mV | G2 (105.0) | Idx: 399
Vraw= -32.383 mV | Vcorr=  -0.308 mV | G2 (105.0) | Idx: 400
Vraw= -27.000 mV | Vcorr=  -0.257 mV | G2 (105.0) | Idx: 401
Vraw= -37.564 mV | Vcorr=  -0.358 mV | G2 (105.0) | Idx: 402
Vraw= -32.042 mV | Vcorr=  -0.305 mV | G2 (105.0) | Idx: 403
Vraw= -31.493 mV | Vcorr=  -0.300 mV | G2 (105.0) | Idx: 404
Vraw= -27.994 mV | Vcorr=  -0.267 mV | G2 (105.0) | Idx: 405
Vraw= -29.950 mV | Vcorr=  -0.285 mV | G2 (105.0) | Idx: 406
Vraw= -32.934 mV | Vcorr=  -0.314 mV | G2 (105.0) | Idx: 407
Vraw= -37.248 mV | Vcorr=  -0.355 mV | G2 (105.0) | Idx: 408
Vraw= -33.388 mV | Vcorr=  -0.318 mV | G2 (105.0) | Idx: 409
Vraw= -30.277 mV | Vcorr=  -0.288 mV | G2 (105.0) | Idx: 410
Vraw= -36.250 mV | Vcorr=  -0.345 mV | G2 (105.0) | Idx: 411
Vraw= -33.378 mV | Vcorr=  -0.318 mV | G2 (105.0) | Idx: 412
Vraw= -36.116 mV | Vcorr=  -0.344 mV | G2 (105.0) | Idx: 413
Vraw= -37.275 mV | Vcorr=  -0.355 mV | G2 (105.0) | Idx: 414
Vraw= -35.853 mV | Vcorr=  -0.341 mV | G2 (105.0) | Idx: 415
Vraw= -41.331 mV | Vcorr=  -0.394 mV | G2 (105.0) | Idx: 416
Vraw= -42.296 mV | Vcorr=  -0.403 mV | G2 (105.0) | Idx: 417
Vraw= -46.555 mV | Vcorr=  -0.443 mV | G2 (105.0) | Idx: 418
Vraw= -42.737 mV | Vcorr=  -0.407 mV | G2 (105.0) | Idx: 419
Vraw= -44.188 mV | Vcorr=  -0.421 mV | G2 (105.0) | Idx: 420
Vraw= -40.284 mV | Vcorr=  -0.384 mV | G2 (105.0) | Idx: 421
Vraw= -45.562 mV | Vcorr=  -0.434 mV | G2 (105.0) | Idx: 422
Vraw= -47.250 mV | Vcorr=  -0.450 mV | G2 (105.0) | Idx: 423
Vraw= -46.829 mV | Vcorr=  -0.446 mV | G2 (105.0) | Idx: 424
Vraw= -44.456 mV | Vcorr=  -0.423 mV | G2 (105.0) | Idx: 425
Vraw= -45.814 mV | Vcorr=  -0.436 mV | G2 (105.0) | Idx: 426
Vraw= -45.336 mV | Vcorr=  -0.432 mV | G2 (105.0) | Idx: 427
Vraw= -50.006 mV | Vcorr=  -0.476 mV | G2 (105.0) | Idx: 428
Vraw= -47.157 mV | Vcorr=  -0.449 mV | G2 (105.0) | Idx: 429
Vraw= -46.856 mV | Vcorr=  -0.446 mV | G2 (105.0) | Idx: 430
Vraw= -56.866 mV | Vcorr=  -0.542 mV | G2 (105.0) | Idx: 431
Vraw= -53.238 mV | Vcorr=  -0.507 mV | G2 (105.0) | Idx: 432
Vraw= -56.693 mV | Vcorr=  -0.540 mV | G2 (105.0) | Idx: 433
Vraw= -48.973 mV | Vcorr=  -0.466 mV | G2 (105.0) | Idx: 434
Vraw= -38.955 mV | Vcorr=  -0.371 mV | G2 (105.0) | Idx: 435
Vraw= -42.900 mV | Vcorr=  -0.409 mV | G2 (105.0) | Idx: 436
Vraw= -49.380 mV | Vcorr=  -0.470 mV | G2 (105.0) | Idx: 437
Vraw= -46.818 mV | Vcorr=  -0.446 mV | G2 (105.0) | Idx: 438
Vraw= -43.577 mV | Vcorr=  -0.415 mV | G2 (105.0) | Idx: 439
Vraw= -45.317 mV | Vcorr=  -0.432 mV | G2 (105.0) | Idx: 440
Vraw= -44.825 mV | Vcorr=  -0.427 mV | G2 (105.0) | Idx: 441
Vraw= -50.211 mV | Vcorr=  -0.478 mV | G2 (105.0) | Idx: 442
Vraw= -47.297 mV | Vcorr=  -0.450 mV | G2 (105.0) | Idx: 443
Vraw= -37.954 mV | Vcorr=  -0.361 mV | G2 (105.0) | Idx: 444
Vraw= -48.307 mV | Vcorr=  -0.460 mV | G2 (105.0) | Idx: 445
Vraw= -51.628 mV | Vcorr=  -0.492 mV | G2 (105.0) | Idx: 446
Vraw= -42.840 mV | Vcorr=  -0.408 mV | G2 (105.0) | Idx: 447
Vraw= -44.872 mV | Vcorr=  -0.427 mV | G2 (105.0) | Idx: 448
Vraw= -44.510 mV | Vcorr=  -0.424 mV | G2 (105.0) | Idx: 449
Vraw= -40.082 mV | Vcorr=  -0.382 mV | G2 (105.0) | Idx: 450
Vraw= -38.448 mV | Vcorr=  -0.366 mV | G2 (105.0) | Idx: 451
Vraw= -36.534 mV | Vcorr=  -0.348 mV | G2 (105.0) | Idx: 452
Vraw= -38.433 mV | Vcorr=  -0.366 mV | G2 (105.0) | Idx: 453
Vraw= -45.105 mV | Vcorr=  -0.430 mV | G2 (105.0) | Idx: 454
Vraw= -43.683 mV | Vcorr=  -0.416 mV | G2 (105.0) | Idx: 455
Vraw= -44.866 mV | Vcorr=  -0.427 mV | G2 (105.0) | Idx: 456
Vraw= -40.490 mV | Vcorr=  -0.386 mV | G2 (105.0) | Idx: 457
Vraw= -40.636 mV | Vcorr=  -0.387 mV | G2 (105.0) | Idx: 458
Vraw= -45.861 mV | Vcorr=  -0.437 mV | G2 (105.0) | Idx: 459
Vraw= -42.696 mV | Vcorr=  -0.407 mV | G2 (105.0) | Idx: 460
Vraw= -40.666 mV | Vcorr=  -0.387 mV | G2 (105.0) | Idx: 461
Vraw= -27.571 mV | Vcorr=  -0.263 mV | G2 (105.0) | Idx: 462
Vraw= -21.090 mV | Vcorr=  -0.201 mV | G2 (105.0) | Idx: 463
Vraw= -24.827 mV | Vcorr=  -0.236 mV | G2 (105.0) | Idx: 464
Vraw= -26.737 mV | Vcorr=  -0.255 mV | G2 (105.0) | Idx: 465
Vraw= -24.654 mV | Vcorr=  -0.235 mV | G2 (105.0) | Idx: 466
Vraw= -24.314 mV | Vcorr=  -0.232 mV | G2 (105.0) | Idx: 467
Vraw= -29.864 mV | Vcorr=  -0.284 mV | G2 (105.0) | Idx: 468
Vraw= -32.496 mV | Vcorr=  -0.309 mV | G2 (105.0) | Idx: 469
Vraw= -27.839 mV | Vcorr=  -0.265 mV | G2 (105.0) | Idx: 470
Vraw= -29.285 mV | Vcorr=  -0.279 mV | G2 (105.0) | Idx: 471
Vraw= -23.319 mV | Vcorr=  -0.222 mV | G2 (105.0) | Idx: 472
Vraw= -22.618 mV | Vcorr=  -0.215 mV | G2 (105.0) | Idx: 473
Vraw= -25.818 mV | Vcorr=  -0.246 mV | G2 (105.0) | Idx: 474
Vraw= -27.812 mV | Vcorr=  -0.265 mV | G2 (105.0) | Idx: 475
Vraw= -20.685 mV | Vcorr=  -0.197 mV | G2 (105.0) | Idx: 476
Vraw= -23.934 mV | Vcorr=  -0.228 mV | G2 (105.0) | Idx: 477
Vraw= -21.778 mV | Vcorr=  -0.207 mV | G2 (105.0) | Idx: 478
Vraw= -22.250 mV | Vcorr=  -0.212 mV | G2 (105.0) | Idx: 479
Vraw= -31.631 mV | Vcorr=  -0.301 mV | G2 (105.0) | Idx: 480
Vraw= -33.975 mV | Vcorr=  -0.324 mV | G2 (105.0) | Idx: 481
Vraw= -28.860 mV | Vcorr=  -0.275 mV | G2 (105.0) | Idx: 482
Vraw= -27.260 mV | Vcorr=  -0.260 mV | G2 (105.0) | Idx: 483
Vraw= -30.183 mV | Vcorr=  -0.287 mV | G2 (105.0) | Idx: 484
Vraw= -27.879 mV | Vcorr=  -0.266 mV | G2 (105.0) | Idx: 485
Vraw= -27.450 mV | Vcorr=  -0.261 mV | G2 (105.0) | Idx: 486
Vraw= -21.152 mV | Vcorr=  -0.201 mV | G2 (105.0) | Idx: 487
Vraw= -18.747 mV | Vcorr=  -0.179 mV | G2 (105.0) | Idx: 488
Vraw= -22.292 mV | Vcorr=  -0.212 mV | G2 (105.0) | Idx: 489
Vraw= -25.945 mV | Vcorr=  -0.247 mV | G2 (105.0) | Idx: 490
Vraw= -23.664 mV | Vcorr=  -0.225 mV | G2 (105.0) | Idx: 491
Vraw= -25.866 mV | Vcorr=  -0.246 mV | G2 (105.0) | Idx: 492
Vraw= -28.524 mV | Vcorr=  -0.272 mV | G2 (105.0) | Idx: 493
Vraw= -35.448 mV | Vcorr=  -0.338 mV | G2 (105.0) | Idx: 494
Vraw= -29.462 mV | Vcorr=  -0.281 mV | G2 (105.0) | Idx: 495
Vraw= -30.944 mV | Vcorr=  -0.295 mV | G2 (105.0) | Idx: 496
Vraw= -29.355 mV | Vcorr=  -0.280 mV | G2 (105.0) | Idx: 497
Vraw= -34.034 mV | Vcorr=  -0.324 mV | G2 (105.0) | Idx: 498
Vraw= -28.162 mV | Vcorr=  -0.268 mV | G2 (105.0) | Idx: 499
Vraw= -25.205 mV | Vcorr=  -0.240 mV | G2 (105.0) | Idx: 500
Vraw= -24.082 mV | Vcorr=  -0.229 mV | G2 (105.0) | Idx: 501
Vraw= -25.659 mV | Vcorr=  -0.244 mV | G2 (105.0) | Idx: 502
Vraw= -25.768 mV | Vcorr=  -0.245 mV | G2 (105.0) | Idx: 503
Vraw= -27.117 mV | Vcorr=  -0.258 mV | G2 (105.0) | Idx: 504
Vraw= -26.398 mV | Vcorr=  -0.251 mV | G2 (105.0) | Idx: 505
Vraw= -26.554 mV | Vcorr=  -0.253 mV | G2 (105.0) | Idx: 506
Vraw= -33.243 mV | Vcorr=  -0.317 mV | G2 (105.0) | Idx: 507
Vraw= -29.589 mV | Vcorr=  -0.282 mV | G2 (105.0) | Idx: 508
Vraw= -29.460 mV | Vcorr=  -0.281 mV | G2 (105.0) | Idx: 509
Vraw= -37.702 mV | Vcorr=  -0.359 mV | G2 (105.0) | Idx: 510
Vraw= -40.634 mV | Vcorr=  -0.387 mV | G2 (105.0) | Idx: 511
Vraw= -43.044 mV | Vcorr=  -0.410 mV | G2 (105.0) | Idx: 512
Vraw= -41.993 mV | Vcorr=  -0.400 mV | G2 (105.0) | Idx: 513
Vraw= -30.103 mV | Vcorr=  -0.287 mV | G2 (105.0) | Idx: 514
Vraw= -33.354 mV | Vcorr=  -0.318 mV | G2 (105.0) | Idx: 515
Vraw= -33.000 mV | Vcorr=  -0.314 mV | G2 (105.0) | Idx: 516
Vraw= -34.513 mV | Vcorr=  -0.329 mV | G2 (105.0) | Idx: 517
Vraw= -23.123 mV | Vcorr=  -0.220 mV | G2 (105.0) | Idx: 518
Vraw= -21.366 mV | Vcorr=  -0.203 mV | G2 (105.0) | Idx: 519
Vraw= -22.522 mV | Vcorr=  -0.214 mV | G2 (105.0) | Idx: 520
Vraw= -15.794 mV | Vcorr=  -0.150 mV | G2 (105.0) | Idx: 521
Vraw= -16.128 mV | Vcorr=  -0.154 mV | G2 (105.0) | Idx: 522
Vraw= -23.307 mV | Vcorr=  -0.222 mV | G2 (105.0) | Idx: 523
Vraw= -26.160 mV | Vcorr=  -0.249 mV | G2 (105.0) | Idx: 524
Vraw= -27.447 mV | Vcorr=  -0.261 mV | G2 (105.0) | Idx: 525
Vraw= -22.228 mV | Vcorr=  -0.212 mV | G2 (105.0) | Idx: 526
Vraw= -13.450 mV | Vcorr=  -0.128 mV | G2 (105.0) | Idx: 527
Vraw= -20.146 mV | Vcorr=  -0.192 mV | G2 (105.0) | Idx: 528
Vraw= -20.774 mV | Vcorr=  -0.198 mV | G2 (105.0) | Idx: 529
Vraw= -17.333 mV | Vcorr=  -0.165 mV | G2 (105.0) | Idx: 530
Vraw= -17.190 mV | Vcorr=  -0.164 mV | G2 (105.0) | Idx: 531
Vraw= -17.473 mV | Vcorr=  -0.166 mV | G2 (105.0) | Idx: 532
Vraw= -19.669 mV | Vcorr=  -0.187 mV | G2 (105.0) | Idx: 533
Vraw= -22.767 mV | Vcorr=  -0.217 mV | G2 (105.0) | Idx: 534
Vraw= -20.353 mV | Vcorr=  -0.194 mV | G2 (105.0) | Idx: 535
Vraw= -22.429 mV | Vcorr=  -0.214 mV | G2 (105.0) | Idx: 536
Vraw= -20.382 mV | Vcorr=  -0.194 mV | G2 (105.0) | Idx: 537
Vraw=  -7.565 mV | Vcorr=  -0.072 mV | G2 (105.0) | Idx: 538
Vraw= -18.395 mV | Vcorr=  -0.175 mV | G2 (105.0) | Idx: 539
Vraw= -19.078 mV | Vcorr=  -0.182 mV | G2 (105.0) | Idx: 540
Vraw= -12.198 mV | Vcorr=  -0.116 mV | G2 (105.0) | Idx: 541
Vraw= -14.772 mV | Vcorr=  -0.141 mV | G2 (105.0) | Idx: 542
Vraw= -15.175 mV | Vcorr=  -0.145 mV | G2 (105.0) | Idx: 543
Vraw= -21.826 mV | Vcorr=  -0.208 mV | G2 (105.0) | Idx: 544
Vraw= -12.632 mV | Vcorr=  -0.120 mV | G2 (105.0) | Idx: 545
Vraw= -26.572 mV | Vcorr=  -0.253 mV | G2 (105.0) | Idx: 546
Vraw= -24.535 mV | Vcorr=  -0.234 mV | G2 (105.0) | Idx: 547
Vraw= -21.137 mV | Vcorr=  -0.201 mV | G2 (105.0) | Idx: 548
Vraw= -25.019 mV | Vcorr=  -0.238 mV | G2 (105.0) | Idx: 549
Vraw= -19.359 mV | Vcorr=  -0.184 mV | G2 (105.0) | Idx: 550
Vraw= -17.196 mV | Vcorr=  -0.164 mV | G2 (105.0) | Idx: 551
Vraw=  -7.231 mV | Vcorr=  -0.069 mV | G2 (105.0) | Idx: 552
Vraw=  -9.637 mV | Vcorr=  -0.092 mV | G2 (105.0) | Idx: 553
Vraw= -11.378 mV | Vcorr=  -0.108 mV | G2 (105.0) | Idx: 554
Vraw= -11.254 mV | Vcorr=  -0.107 mV | G2 (105.0) | Idx: 555
Vraw= -15.624 mV | Vcorr=  -0.149 mV | G2 (105.0) | Idx: 556
Vraw= -10.589 mV | Vcorr=  -0.101 mV | G2 (105.0) | Idx: 557
Vraw=  -7.262 mV | Vcorr=  -0.069 mV | G2 (105.0) | Idx: 558
Vraw= -10.983 mV | Vcorr=  -0.105 mV | G2 (105.0) | Idx: 559
Vraw= -10.823 mV | Vcorr=  -0.103 mV | G2 (105.0) | Idx: 560
Vraw=  -7.619 mV | Vcorr=  -0.073 mV | G2 (105.0) | Idx: 561
Vraw=  -9.296 mV | Vcorr=  -0.089 mV | G2 (105.0) | Idx: 562
Vraw=  -9.012 mV | Vcorr=  -0.086 mV | G2 (105.0) | Idx: 563
Vraw=  -8.792 mV | Vcorr=  -0.084 mV | G2 (105.0) | Idx: 564
Vraw= -13.173 mV | Vcorr=  -0.125 mV | G2 (105.0) | Idx: 565
Vraw= -17.540 mV | Vcorr=  -0.167 mV | G2 (105.0) | Idx: 566
Vraw= -18.600 mV | Vcorr=  -0.177 mV | G2 (105.0) | Idx: 567
Vraw= -20.962 mV | Vcorr=  -0.200 mV | G2 (105.0) | Idx: 568
Vraw= -14.285 mV | Vcorr=  -0.136 mV | G2 (105.0) | Idx: 569
Vraw=  -6.440 mV | Vcorr=  -0.061 mV | G2 (105.0) | Idx: 570
Vraw=  -7.957 mV | Vcorr=  -0.076 mV | G2 (105.0) | Idx: 571
Vraw= -13.914 mV | Vcorr=  -0.133 mV | G2 (105.0) | Idx: 572
Vraw=  -9.447 mV | Vcorr=  -0.090 mV | G2 (105.0) | Idx: 573
Vraw=  -7.312 mV | Vcorr=  -0.070 mV | G2 (105.0) | Idx: 574
Vraw= -10.712 mV | Vcorr=  -0.102 mV | G2 (105.0) | Idx: 575
Vraw=  -7.509 mV | Vcorr=  -0.072 mV | G2 (105.0) | Idx: 576
Vraw=  -5.895 mV | Vcorr=  -0.056 mV | G2 (105.0) | Idx: 577
Vraw=  -5.688 mV | Vcorr=  -0.054 mV | G2 (105.0) | Idx: 578
Vraw=  -6.553 mV | Vcorr=  -0.062 mV | G2 (105.0) | Idx: 579
Vraw=  -6.590 mV | Vcorr=  -0.063 mV | G2 (105.0) | Idx: 580
Vraw=  -4.792 mV | Vcorr=  -0.046 mV | G2 (105.0) | Idx: 581
Vraw=  -6.516 mV | Vcorr=  -0.062 mV | G2 (105.0) | Idx: 582
Vraw= -10.446 mV | Vcorr=  -0.099 mV | G2 (105.0) | Idx: 583
Vraw=  -3.544 mV | Vcorr=  -0.034 mV | G2 (105.0) | Idx: 584
Vraw=  +1.367 mV | Vcorr=  +0.013 mV | G2 (105.0) | Idx: 585
Vraw=  -7.431 mV | Vcorr=  -0.071 mV | G2 (105.0) | Idx: 586
Vraw=  -9.948 mV | Vcorr=  -0.095 mV | G2 (105.0) | Idx: 587
Vraw=  -2.104 mV | Vcorr=  -0.020 mV | G2 (105.0) | Idx: 588
Vraw=  -6.796 mV | Vcorr=  -0.065 mV | G2 (105.0) | Idx: 589
Vraw=  -5.287 mV | Vcorr=  -0.050 mV | G2 (105.0) | Idx: 590
Vraw=  -0.088 mV | Vcorr=  -0.001 mV | G2 (105.0) | Idx: 591
Vraw=  -5.521 mV | Vcorr=  -0.053 mV | G2 (105.0) | Idx: 592
Vraw=  -5.446 mV | Vcorr=  -0.052 mV | G2 (105.0) | Idx: 593
Vraw=  -7.322 mV | Vcorr=  -0.070 mV | G2 (105.0) | Idx: 594
Vraw=  -4.916 mV | Vcorr=  -0.047 mV | G2 (105.0) | Idx: 595
Vraw=  -3.402 mV | Vcorr=  -0.032 mV | G2 (105.0) | Idx: 596
Vraw=  -3.408 mV | Vcorr=  -0.032 mV | G2 (105.0) | Idx: 597
Vraw=  -7.149 mV | Vcorr=  -0.068 mV | G2 (105.0) | Idx: 598
Vraw=  -8.174 mV | Vcorr=  -0.078 mV | G2 (105.0) | Idx: 599
Vraw=  -5.558 mV | Vcorr=  -0.053 mV | G2 (105.0) | Idx: 600
Vraw= -11.719 mV | Vcorr=  -0.112 mV | G2 (105.0) | Idx: 601
Vraw=  -5.668 mV | Vcorr=  -0.054 mV | G2 (105.0) | Idx: 602
Vraw=  -0.228 mV | Vcorr=  -0.002 mV | G2 (105.0) | Idx: 603
Vraw=  -2.924 mV | Vcorr=  -0.028 mV | G2 (105.0) | Idx: 604
Vraw=  -4.930 mV | Vcorr=  -0.047 mV | G2 (105.0) | Idx: 605
Vraw=  -1.069 mV | Vcorr=  -0.010 mV | G2 (105.0) | Idx: 606
Vraw=  -6.117 mV | Vcorr=  -0.058 mV | G2 (105.0) | Idx: 607
Vraw=  +2.504 mV | Vcorr=  +0.024 mV | G2 (105.0) | Idx: 608
Vraw=  +7.598 mV | Vcorr=  +0.072 mV | G2 (105.0) | Idx: 609
Vraw=  +0.291 mV | Vcorr=  +0.003 mV | G2 (105.0) | Idx: 610
Vraw=  -3.378 mV | Vcorr=  -0.032 mV | G2 (105.0) | Idx: 611
Vraw=  +0.330 mV | Vcorr=  +0.003 mV | G2 (105.0) | Idx: 612
Vraw=  +1.645 mV | Vcorr=  +0.016 mV | G2 (105.0) | Idx: 613
Vraw=  -6.378 mV | Vcorr=  -0.061 mV | G2 (105.0) | Idx: 614
Vraw=  -1.782 mV | Vcorr=  -0.017 mV | G2 (105.0) | Idx: 615
Vraw=  +4.163 mV | Vcorr=  +0.040 mV | G2 (105.0) | Idx: 616
Vraw=  +5.756 mV | Vcorr=  +0.055 mV | G2 (105.0) | Idx: 617
Vraw=  +9.281 mV | Vcorr=  +0.088 mV | G2 (105.0) | Idx: 618
Vraw= +12.079 mV | Vcorr=  +0.115 mV | G2 (105.0) | Idx: 619
Vraw=  +5.744 mV | Vcorr=  +0.055 mV | G2 (105.0) | Idx: 620
Vraw=  +2.843 mV | Vcorr=  +0.027 mV | G2 (105.0) | Idx: 621
Vraw=  +5.136 mV | Vcorr=  +0.049 mV | G2 (105.0) | Idx: 622
Vraw=  +4.533 mV | Vcorr=  +0.043 mV | G2 (105.0) | Idx: 623
Vraw=  +6.549 mV | Vcorr=  +0.062 mV | G2 (105.0) | Idx: 624
Vraw=  +6.342 mV | Vcorr=  +0.060 mV | G2 (105.0) | Idx: 625
Vraw=  -3.688 mV | Vcorr=  -0.035 mV | G2 (105.0) | Idx: 626
Vraw=  -7.085 mV | Vcorr=  -0.067 mV | G2 (105.0) | Idx: 627
Vraw=  +1.673 mV | Vcorr=  +0.016 mV | G2 (105.0) | Idx: 628
Vraw=  +4.126 mV | Vcorr=  +0.039 mV | G2 (105.0) | Idx: 629
Vraw=  +2.805 mV | Vcorr=  +0.027 mV | G2 (105.0) | Idx: 630
Vraw=  +1.091 mV | Vcorr=  +0.010 mV | G2 (105.0) | Idx: 631
Vraw=  -0.885 mV | Vcorr=  -0.008 mV | G2 (105.0) | Idx: 632
Vraw=  -2.822 mV | Vcorr=  -0.027 mV | G2 (105.0) | Idx: 633
Vraw=  -1.454 mV | Vcorr=  -0.014 mV | G2 (105.0) | Idx: 634
Vraw=  -4.003 mV | Vcorr=  -0.038 mV | G2 (105.0) | Idx: 635
Vraw=  -4.508 mV | Vcorr=  -0.043 mV | G2 (105.0) | Idx: 636
Vraw=  -3.200 mV | Vcorr=  -0.030 mV | G2 (105.0) | Idx: 637
